"","fips","MEASYEAR","abundance","richness"
"22406","22091",2000,4549125.3294016,22
"22407","22091",2002,4588682.16522319,4
"22408","22091",2003,4533680.40504791,29
"22409","22091",2004,2315820.65248838,20
"22410","22091",2005,4049537.02931197,19
"22411","22091",2009,4792853.12669731,18
"22412","22091",2010,4704509.92221335,23
"22413","22091",2012,6275134.30699938,23
"22414","22091",2013,6789409.54803555,14
"22415","22091",2014,6627538.4590742,23
"22416","22091",2015,3959902.91299109,10
"22417","22091",2016,8030421.23007259,20
"22418","22091",2017,3232347.97268236,16
"22419","22091",2018,4657392.80246353,14
"22420","22091",2020,3970422.74711697,17
"22421","22091",2022,4657802.05163958,26
"22422","22093",1984,4679902.61532678,17
"22423","22093",1990,2019520.12387619,16
"22424","22093",2000,3463804.12403255,8
"22425","22093",2003,769149.409085925,13
"22426","22093",2004,541639.111606614,11
"22427","22093",2005,1672261.41149692,7
"22428","22093",2009,1851616.99297882,4
"22429","22093",2010,3942496.10569897,7
"22430","22093",2012,3533973.41248584,16
"22431","22093",2014,2901387.66534141,6
"22432","22093",2015,2889106.43864414,5
"22433","22093",2016,1182896.85965852,4
"22434","22093",2018,4201792.02374323,7
"22435","22093",2019,3669854.07422596,11
"22436","22093",2020,1430566.89964515,3
"22437","22093",2021,3979364.74404589,12
"22438","22093",2022,1634051.25154845,4
"22439","22095",1984,5829081.48670627,11
"22440","22095",1990,3766350.32266253,13
"22441","22095",2002,2799244.44240528,5
"22442","22095",2003,2233620.71396652,15
"22443","22095",2004,0,3
"22444","22095",2005,3314419.83369167,4
"22445","22095",2006,5195656.70115769,3
"22446","22095",2009,2332137.18292965,2
"22447","22095",2010,3937542.86248542,4
"22448","22095",2011,2301994.87221146,4
"22449","22095",2013,2583323.10558123,12
"22450","22095",2014,4960399.64189378,10
"22451","22095",2015,7607041.5586129,2
"22452","22095",2016,2241187.87197987,4
"22453","22095",2018,0,2
"22454","22095",2020,2389003.7207867,3
"22455","22095",2022,1825865.94518436,15
"22456","22097",1984,17529913.5942816,40
"22457","22097",1990,9178736.37993691,11
"22458","22097",1991,10213883.9658279,41
"22459","22097",2000,10875972.6971006,15
"22460","22097",2002,10291173.9936267,29
"22461","22097",2003,9760905.03275638,39
"22462","22097",2004,4791410.22950021,16
"22463","22097",2005,10294775.396779,25
"22464","22097",2009,13121026.8277748,31
"22465","22097",2010,18070134.5898807,15
"22466","22097",2011,9141018.60373363,18
"22467","22097",2012,17012377.0299921,26
"22468","22097",2013,10495478.2687527,27
"22469","22097",2014,14049467.4877908,14
"22470","22097",2015,10787741.2945934,9
"22471","22097",2016,17327292.989936,12
"22472","22097",2017,4960388.10973977,18
"22473","22097",2018,15666116.6131377,21
"22474","22097",2019,17216248.8712105,23
"22475","22097",2021,11006084.7388337,28
"22476","22097",2022,10420735.0196376,24
"22477","22099",1983,12599837.7320241,25
"22478","22099",1990,5740866.39649395,26
"22479","22099",1991,7266552.07569901,17
"22480","22099",2002,6160772.15441893,16
"22481","22099",2003,5939717.94482636,25
"22482","22099",2004,11367632.0327933,13
"22483","22099",2005,5847397.35404111,22
"22484","22099",2009,5976679.54347245,12
"22485","22099",2010,5773851.65055996,21
"22486","22099",2011,7277047.09448052,18
"22487","22099",2012,7992217.4637346,21
"22488","22099",2013,10193802.550747,20
"22489","22099",2014,6387310.3530859,7
"22490","22099",2015,6568449.78275366,25
"22491","22099",2016,3144742.92544874,5
"22492","22099",2017,2561392.90524184,19
"22493","22099",2018,0,6
"22494","22099",2019,8472355.48240311,17
"22495","22099",2020,0,5
"22496","22099",2021,6816439.94188147,18
"22497","22099",2022,5081722.19878627,18
"22498","22101",1983,24144805.0037212,25
"22499","22101",1984,30680031.825042,11
"22500","22101",1990,17133851.6484367,24
"22501","22101",2000,7244071.42029714,20
"22502","22101",2003,8198514.39387323,16
"22503","22101",2004,9320879.4682183,4
"22504","22101",2005,6787480.96554278,14
"22505","22101",2009,11368058.2402541,13
"22506","22101",2010,10341650.8645351,16
"22507","22101",2011,13085771.2415602,21
"22508","22101",2012,8285886.66661515,5
"22509","22101",2013,9799935.86068342,16
"22510","22101",2014,9222206.56294683,11
"22511","22101",2015,7722372.67054427,7
"22512","22101",2016,5315700.63184164,14
"22513","22101",2017,7938070.93593687,21
"22514","22101",2019,11150933.6030828,6
"22515","22101",2021,11720885.7756575,10
"22516","22101",2022,8148374.95170616,17
"22517","22103",1983,22454428.9856738,43
"22518","22103",1991,13236682.3815388,50
"22519","22103",2001,19432905.3311736,6
"22520","22103",2002,11781839.5229099,43
"22521","22103",2003,13888796.9475054,30
"22522","22103",2004,14236581.8560391,22
"22523","22103",2005,8775259.60261671,35
"22524","22103",2009,15051858.1831377,25
"22525","22103",2010,24187703.4395749,5
"22526","22103",2011,16305583.9641524,18
"22527","22103",2012,15300961.1796277,35
"22528","22103",2013,15289666.3428758,28
"22529","22103",2014,15484210.9961634,19
"22530","22103",2015,11291371.4568288,26
"22531","22103",2016,12444645.0028253,25
"22532","22103",2017,11544465.3315235,14
"22533","22103",2018,14047148.71791,18
"22534","22103",2019,8203010.83878273,24
"22535","22103",2020,18754364.4373447,11
"22536","22103",2021,13271247.4738977,31
"22537","22103",2022,12571468.0651338,23
"22538","22105",1983,19524116.9552338,40
"22539","22105",1991,11924031.9066958,48
"22540","22105",2000,8565310.2829651,23
"22541","22105",2001,9575758.46053603,19
"22542","22105",2002,10647363.0814671,36
"22543","22105",2003,13823596.2942493,25
"22544","22105",2004,8271835.498285,29
"22545","22105",2005,6057448.46454434,37
"22546","22105",2009,3251043.53490619,3
"22547","22105",2010,14076720.842231,29
"22548","22105",2011,7250655.48230662,4
"22549","22105",2012,11950929.376697,30
"22550","22105",2013,14065733.5083287,29
"22551","22105",2014,13110381.0743622,25
"22552","22105",2015,7906841.81742705,13
"22553","22105",2016,5776640.14743986,28
"22554","22105",2017,14461120.9530145,24
"22555","22105",2018,13485410.9307178,19
"22556","22105",2020,8095226.7190319,32
"22557","22105",2021,0,9
"22558","22105",2022,6996901.7428279,26
"22559","22105",2023,7059883.48385985,16
"22560","22107",1984,12384474.348175,27
"22561","22107",1991,5803310.26602545,31
"22562","22107",2000,3585632.42108197,8
"22563","22107",2001,5109419.41938136,19
"22564","22107",2002,4107053.61914442,7
"22565","22107",2003,2808882.7088109,17
"22566","22107",2004,2307909.00371583,17
"22567","22107",2005,5278378.18173997,15
"22568","22107",2009,5194110.37137045,18
"22569","22107",2010,10236353.9648673,13
"22570","22107",2011,7269324.71096608,16
"22571","22107",2012,10881086.7576656,19
"22572","22107",2013,7660999.29305817,17
"22573","22107",2014,6594031.21273226,16
"22574","22107",2015,5998940.81613391,17
"22575","22107",2016,8407667.41302859,20
"22576","22107",2017,13914043.2428361,11
"22577","22107",2018,7013018.33195354,18
"22578","22107",2019,11900664.1974396,4
"22579","22107",2020,4772513.78274038,15
"22580","22107",2021,6996496.71212654,12
"22581","22107",2022,9646997.35476084,21
"22582","22107",2023,18897925.4978243,8
"22583","22109",1984,40801826.0618096,15
"22584","22109",1990,21111984.9556966,18
"22585","22109",2002,20818580.4568823,12
"22586","22109",2003,12644512.9920653,12
"22587","22109",2004,18383111.2565461,12
"22588","22109",2005,6118191.88686812,9
"22589","22109",2009,23330943.6307783,3
"22590","22109",2010,19711756.9571857,5
"22591","22109",2012,30663423.6737015,15
"22592","22109",2013,18226962.4244298,2
"22593","22109",2014,17045786.1829254,4
"22594","22109",2015,10229983.8997226,2
"22595","22109",2016,0,4
"22596","22109",2017,0,5
"22597","22109",2018,0,2
"22598","22109",2019,27427004.8452746,11
"22599","22109",2020,12194984.6351088,6
"22600","22109",2021,59844039.9531177,5
"22601","22109",2022,22745699.8830518,6
"22602","22111",1984,25124053.6149506,47
"22603","22111",1991,15542569.0529387,55
"22604","22111",2000,10383090.6133135,41
"22605","22111",2001,12058518.8740099,9
"22606","22111",2002,6698976.35341029,28
"22607","22111",2003,7341611.13725221,29
"22608","22111",2004,6097476.10976528,35
"22609","22111",2005,7960677.65943229,36
"22610","22111",2009,13802073.7894514,27
"22611","22111",2010,15237781.1185969,11
"22612","22111",2011,10364812.9801597,26
"22613","22111",2012,12060772.2305239,49
"22614","22111",2013,12372953.6048551,27
"22615","22111",2014,15067482.8458592,7
"22616","22111",2015,14174667.9038964,32
"22617","22111",2016,13335025.3340192,23
"22618","22111",2017,13404357.1610381,24
"22619","22111",2019,13046370.6106639,42
"22620","22111",2020,12257501.9282853,25
"22621","22111",2021,7803000.0449105,25
"22622","22111",2022,8361338.6849975,34
"22623","22113",1983,26598717.120415,8
"22624","22113",1990,14711934.1154522,12
"22625","22113",2002,18813844.7644027,5
"22626","22113",2003,5939364.63724827,6
"22627","22113",2011,51970349.331359,6
"22628","22113",2012,5939364.63724827,6
"22629","22113",2013,49683095.433515,3
"22630","22113",2017,33396443.2267178,7
"22631","22113",2023,0,3
"22632","22115",1983,34329356.34138,47
"22633","22115",1991,20553014.8733498,52
"22634","22115",2000,23296863.562205,9
"22635","22115",2001,12649676.767609,31
"22636","22115",2002,17153718.6401492,36
"22637","22115",2003,15950205.3772975,35
"22638","22115",2004,15431788.1247707,36
"22639","22115",2005,13984286.470116,35
"22640","22115",2009,17381541.2242743,32
"22641","22115",2010,21384479.608568,6
"22642","22115",2011,18615469.1181193,32
"22643","22115",2012,14706574.0666492,43
"22644","22115",2013,18388349.704135,32
"22645","22115",2014,24988738.2279435,25
"22646","22115",2015,19383290.2247801,26
"22647","22115",2016,15826518.4989709,24
"22648","22115",2017,18238968.2264401,30
"22649","22115",2018,18333188.1034608,34
"22650","22115",2020,14068111.1288542,30
"22651","22115",2021,14209869.1081159,35
"22652","22115",2022,10938417.5163516,40
"22653","22117",1983,18195097.2059433,48
"22654","22117",1991,12027306.584607,51
"22655","22117",2002,6564425.9141232,37
"22656","22117",2003,7819411.54630204,22
"22657","22117",2004,2659817.58154902,31
"22658","22117",2005,6939710.04325606,46
"22659","22117",2009,9110293.50114852,7
"22660","22117",2010,9783095.0135503,25
"22661","22117",2011,7816021.69552681,17
"22662","22117",2012,9918564.76330169,20
"22663","22117",2013,7888608.27045911,24
"22664","22117",2014,12544593.7584827,25
"22665","22117",2015,7303007.25303143,37
"22666","22117",2016,5421939.6551255,18
"22667","22117",2017,8594664.30367757,18
"22668","22117",2018,6821720.80870455,13
"22669","22117",2019,15160750.4642082,6
"22670","22117",2020,6176634.63923236,13
"22671","22117",2021,7794829.65751057,16
"22672","22117",2022,4155988.02083625,25
"22673","22117",2023,0,11
"22674","22119",1984,17593374.322197,43
"22675","22119",1991,10211229.9464718,54
"22676","22119",2000,8162609.4370275,25
"22677","22119",2001,6032762.50060445,27
"22678","22119",2002,5338602.66883811,27
"22679","22119",2003,5535910.80267212,32
"22680","22119",2004,9959153.54043776,25
"22681","22119",2005,5583982.05615531,22
"22682","22119",2009,8927109.01868318,26
"22683","22119",2010,2368082.14874193,5
"22684","22119",2011,8151166.72509799,25
"22685","22119",2012,6075358.20566519,35
"22686","22119",2013,12025957.5583972,30
"22687","22119",2014,8345993.3869087,8
"22688","22119",2015,8613374.97885045,24
"22689","22119",2016,9344501.6376794,10
"22690","22119",2017,4794388.83640312,21
"22691","22119",2018,9900634.44979241,20
"22692","22119",2019,6743972.50918659,16
"22693","22119",2020,6606608.70713551,21
"22694","22119",2021,9064856.13073885,30
"22695","22119",2022,8471611.20606952,35
"22696","22121",1983,4312926.30273992,11
"22697","22121",1984,3089766.33266851,17
"22698","22121",1990,1745329.1614513,21
"22699","22121",2000,1235785.0332514,15
"22700","22121",2001,1930126.28049543,11
"22701","22121",2003,1246055.71123882,14
"22702","22121",2004,1146185.01877683,9
"22703","22121",2005,1958142.85692813,8
"22704","22121",2010,1567104.79200477,7
"22705","22121",2011,1167746.76825325,14
"22706","22121",2012,5953922.62378869,12
"22707","22121",2014,2729650.39042557,7
"22708","22121",2015,1578605.91156134,9
"22709","22121",2017,1374790.98958344,10
"22710","22121",2019,4849568.54852493,13
"22711","22121",2022,868330.444494497,10
"22712","22123",1984,9934914.42514222,12
"22713","22123",1991,3661224.80603956,8
"22714","22123",2001,6068283.94691237,6
"22715","22123",2002,761567.292828867,7
"22716","22123",2003,3661661.52950619,5
"22717","22123",2004,17299188.5614746,1
"22718","22123",2005,6161874.81870039,5
"22719","22123",2011,6413092.42192086,8
"22720","22123",2012,5101178.27176952,8
"22721","22123",2014,6161874.81870039,5
"22722","22123",2015,3336958.50493552,16
"22723","22123",2017,6198875.86103519,8
"22724","22123",2019,8018093.77582942,8
"22725","22123",2020,1885941.86388531,7
"22726","22123",2021,9762660.46486046,8
"22727","22123",2022,7355158.43399762,5
"22728","22125",1983,9586249.13736921,44
"22729","22125",1984,9014065.97276411,16
"22730","22125",1990,5848965.40225335,19
"22731","22125",1991,4374081.80744181,50
"22732","22125",2001,3288512.23366723,41
"22733","22125",2002,2508863.08630539,21
"22734","22125",2003,3932003.14450562,39
"22735","22125",2004,10663741.8173166,4
"22736","22125",2005,4063284.36012473,23
"22737","22125",2009,3748939.26848725,21
"22738","22125",2010,3064848.26121593,11
"22739","22125",2011,5668881.17827764,6
"22740","22125",2012,4435044.63564961,35
"22741","22125",2013,5860696.10297193,23
"22742","22125",2015,3764347.72919733,12
"22743","22125",2016,8407998.30291192,19
"22744","22125",2017,4589452.09225299,25
"22745","22125",2018,6483946.2748851,18
"22746","22125",2019,3788408.34901173,7
"22747","22125",2020,3487738.66650778,15
"22748","22125",2021,0,5
"22749","22125",2022,4036365.85724426,33
"22750","22125",2023,2834331.38282424,7
"22751","22127",1984,25267123.3424684,51
"22752","22127",1985,24379531.1203591,20
"22753","22127",1991,18521014.5971716,61
"22754","22127",2000,12881749.9477236,16
"22755","22127",2001,7809848.73533587,43
"22756","22127",2002,11474054.045532,32
"22757","22127",2003,10701908.0959204,27
"22758","22127",2004,4956066.62352915,42
"22759","22127",2005,8091551.30050788,42
"22760","22127",2009,13666991.1094713,36
"22761","22127",2011,12306693.6751358,27
"22762","22127",2012,11686663.9911351,42
"22763","22127",2013,11663446.7924993,29
"22764","22127",2014,6823286.9394039,24
"22765","22127",2015,10824404.2619748,30
"22766","22127",2016,12014735.3854468,34
"22767","22127",2017,12924422.3869015,31
"22768","22127",2018,16326885.5047451,17
"22769","22127",2019,8436431.71532038,32
"22770","22127",2020,11341560.376872,37
"22771","22127",2021,14520006.2131929,26
"22772","22127",2022,5838845.5634151,30
"22773","23001",1995,4837223.89814762,26
"22774","23001",1996,3738659.84455565,17
"22775","23001",1999,5801407.45535749,23
"22776","23001",2000,7212793.02508983,18
"22777","23001",2001,6789357.30038251,16
"22778","23001",2002,7482544.98486637,20
"22779","23001",2003,5035441.19397991,24
"22780","23001",2004,5204576.99192296,19
"22781","23001",2005,7626348.7376516,17
"22782","23001",2006,5952109.80399431,16
"22783","23001",2007,5717762.43528676,22
"22784","23001",2008,4955684.23900131,20
"22785","23001",2009,4525179.25592588,19
"22786","23001",2010,4185036.29558071,18
"22787","23001",2011,6433976.06192839,16
"22788","23001",2012,6077491.8171189,24
"22789","23001",2013,5632328.39555271,15
"22790","23001",2014,5198878.5294537,23
"22791","23001",2015,4104133.37677519,16
"22792","23001",2016,5325053.15779445,17
"22793","23001",2017,5915382.22342166,23
"22794","23001",2018,7107702.7154726,17
"22795","23001",2019,5549382.01550622,21
"22796","23001",2020,5982806.8024738,18
"22797","23001",2021,4562981.52473761,15
"22798","23003",1994,70586819.6304482,46
"22799","23003",1995,68491928.8772371,38
"22800","23003",1996,111953267.911302,12
"22801","23003",1999,121943526.797752,30
"22802","23003",2000,127603181.052972,31
"22803","23003",2001,144061408.261651,30
"22804","23003",2002,139236917.765773,32
"22805","23003",2003,146584531.594501,32
"22806","23003",2004,113394439.784417,30
"22807","23003",2005,117202271.741373,30
"22808","23003",2006,127293638.848455,29
"22809","23003",2007,123797665.629084,30
"22810","23003",2008,133915653.368,31
"22811","23003",2009,117233668.98618,30
"22812","23003",2010,115076575.678359,30
"22813","23003",2011,118018854.748116,28
"22814","23003",2012,122261252.204887,30
"22815","23003",2013,128525901.881202,31
"22816","23003",2014,107376037.468067,31
"22817","23003",2015,103452229.5106,28
"22818","23003",2016,107901137.809814,30
"22819","23003",2017,116600590.246982,32
"22820","23003",2018,120074364.353198,32
"22821","23003",2019,105706218.241366,30
"22822","23003",2020,104690689.691502,31
"22823","23003",2021,107647321.884325,30
"22824","23005",1995,10105960.2451706,30
"22825","23005",1996,6894755.29358014,15
"22826","23005",1999,8577554.6848634,21
"22827","23005",2000,10989830.9984443,23
"22828","23005",2001,12007969.5014061,26
"22829","23005",2002,14215669.5670257,24
"22830","23005",2003,10391054.6448984,22
"22831","23005",2004,8986135.73218308,22
"22832","23005",2005,10590264.5309777,22
"22833","23005",2006,9597061.30454018,27
"22834","23005",2007,12525379.7809543,25
"22835","23005",2008,8056764.9380457,25
"22836","23005",2009,8791465.05101117,18
"22837","23005",2010,10478109.9415809,23
"22838","23005",2011,8639464.90101737,28
"22839","23005",2012,11990090.2601895,22
"22840","23005",2013,8348307.09268309,25
"22841","23005",2014,10809976.0383261,20
"22842","23005",2015,10216014.4474241,20
"22843","23005",2016,10218474.5518078,24
"22844","23005",2017,12063212.8780871,24
"22845","23005",2018,7792129.64450944,24
"22846","23005",2019,10199507.5789988,21
"22847","23005",2020,11471743.5404189,25
"22848","23005",2021,10913787.4291664,21
"22849","23007",1995,18416264.0637992,39
"22850","23007",1999,30742472.3581011,28
"22851","23007",2000,30063354.1302718,27
"22852","23007",2001,24546864.4012681,29
"22853","23007",2002,25617210.2132989,26
"22854","23007",2003,25745122.9598373,24
"22855","23007",2004,28244888.4127508,29
"22856","23007",2005,29818100.9475176,24
"22857","23007",2006,20965281.0695404,26
"22858","23007",2007,23318182.1501688,27
"22859","23007",2008,22905885.2466012,25
"22860","23007",2009,26768210.6746807,26
"22861","23007",2010,26773192.9644695,26
"22862","23007",2011,24479072.7135379,24
"22863","23007",2012,24939399.7546226,24
"22864","23007",2013,21365336.4878,29
"22865","23007",2014,25402156.4978464,24
"22866","23007",2015,26602112.0447287,26
"22867","23007",2016,20144623.7794602,24
"22868","23007",2017,32034811.3973293,26
"22869","23007",2018,20637935.7880384,26
"22870","23007",2019,25350329.1871262,28
"22871","23007",2020,27089479.9592103,26
"22872","23007",2021,22683194.9714487,25
"22873","23009",1995,22284687.7286158,38
"22874","23009",1996,37907182.2115507,12
"22875","23009",1999,28603234.3060997,23
"22876","23009",2000,28629578.7121283,28
"22877","23009",2001,38001584.6641686,26
"22878","23009",2002,38730420.6016836,26
"22879","23009",2003,40073487.6904054,22
"22880","23009",2004,25696937.7559779,22
"22881","23009",2005,30230721.3894802,27
"22882","23009",2006,33323543.9160347,27
"22883","23009",2007,32377070.9260614,27
"22884","23009",2008,41564462.1081616,23
"22885","23009",2009,26879628.4982923,24
"22886","23009",2010,30755754.9918926,24
"22887","23009",2011,33077764.5033844,27
"22888","23009",2012,33176138.2441491,28
"22889","23009",2013,39996803.7223648,23
"22890","23009",2014,29875720.8384943,25
"22891","23009",2015,31335407.2581003,25
"22892","23009",2016,35653795.7891371,26
"22893","23009",2017,34107264.0664117,29
"22894","23009",2018,35399835.8984576,26
"22895","23009",2019,31736433.3891382,23
"22896","23009",2020,33218672.2427089,25
"22897","23009",2021,32233238.7471191,26
"22898","23011",1995,9592775.59598825,36
"22899","23011",1996,11069962.41635,17
"22900","23011",1999,13174743.8906089,17
"22901","23011",2000,13697535.9555045,23
"22902","23011",2001,15855510.7954439,27
"22903","23011",2002,13138285.0916276,24
"22904","23011",2003,11708694.4731809,24
"22905","23011",2004,9347975.3793344,18
"22906","23011",2005,13688881.1499546,23
"22907","23011",2006,14066682.2887455,29
"22908","23011",2007,12204737.0468348,27
"22909","23011",2008,10541325.0909277,20
"22910","23011",2009,9047829.02402966,19
"22911","23011",2010,11931349.1818191,24
"22912","23011",2011,13040299.7753823,29
"22913","23011",2012,12225284.9769925,23
"22914","23011",2013,9899821.2052442,24
"22915","23011",2014,7963026.2298388,17
"22916","23011",2015,9397512.77004874,23
"22917","23011",2016,13201498.3383866,26
"22918","23011",2017,10570407.7868319,23
"22919","23011",2018,9996541.74487526,24
"22920","23011",2019,6560560.17044201,21
"22921","23011",2020,9640908.33646115,21
"22922","23011",2021,12913294.6531696,25
"22923","23013",1995,10617078.5174147,24
"22924","23013",1996,6518957.93189607,9
"22925","23013",1999,14595584.1611787,18
"22926","23013",2000,18635618.9164363,17
"22927","23013",2001,11031172.2079878,18
"22928","23013",2002,13206370.0467295,19
"22929","23013",2003,9800533.21163888,18
"22930","23013",2004,12742112.8578414,19
"22931","23013",2005,17556584.5654399,19
"22932","23013",2006,14265513.5519533,19
"22933","23013",2007,11518679.0748541,17
"22934","23013",2008,9593355.1861456,18
"22935","23013",2009,11600646.4965616,20
"22936","23013",2010,17353532.4464243,21
"22937","23013",2011,11421107.8489927,19
"22938","23013",2012,13487211.7157255,17
"22939","23013",2013,9624873.60232744,19
"22940","23013",2014,11370755.0517703,21
"22941","23013",2015,13484315.1540356,21
"22942","23013",2016,13327585.4807005,15
"22943","23013",2017,13917746.4194644,17
"22944","23013",2018,12644019.2809474,19
"22945","23013",2019,11612261.7607504,20
"22946","23013",2020,14171209.8386267,20
"22947","23013",2021,9395517.36385012,18
"22948","23015",1995,6697341.71126823,27
"22949","23015",1999,8042896.58265775,17
"22950","23015",2000,7770733.15929602,13
"22951","23015",2001,6467741.30405657,16
"22952","23015",2002,12140994.0727028,20
"22953","23015",2003,9513759.56255108,14
"22954","23015",2004,8247790.05921463,17
"22955","23015",2005,4768341.94565064,13
"22956","23015",2006,5498719.14292359,18
"22957","23015",2007,8528936.98453431,21
"22958","23015",2008,8857577.28261564,14
"22959","23015",2009,7658773.90539655,18
"22960","23015",2010,5104179.15185366,14
"22961","23015",2011,6995659.99176344,20
"22962","23015",2012,8104587.17495769,21
"22963","23015",2013,7090337.83349454,15
"22964","23015",2014,8102547.97668481,18
"22965","23015",2015,4954962.47650168,15
"22966","23015",2016,8001464.61845564,21
"22967","23015",2017,7849702.0008268,18
"22968","23015",2018,6815496.34505473,16
"22969","23015",2019,7952013.95376163,16
"22970","23015",2020,6655115.0544195,14
"22971","23015",2021,8544019.18798619,21
"22972","23017",1995,21202723.6957236,41
"22973","23017",1999,23843583.4037019,30
"22974","23017",2000,34664350.189148,27
"22975","23017",2001,29745526.8122523,32
"22976","23017",2002,30317471.4409681,26
"22977","23017",2003,28404712.2816947,29
"22978","23017",2004,23651301.3159057,28
"22979","23017",2005,29780217.4878942,28
"22980","23017",2006,27001128.6965823,29
"22981","23017",2007,24143060.0528439,27
"22982","23017",2008,25868484.6006527,28
"22983","23017",2009,24820407.2105902,28
"22984","23017",2010,27290296.8519473,28
"22985","23017",2011,23541730.8119028,29
"22986","23017",2012,26465766.351641,25
"22987","23017",2013,28553495.3914157,30
"22988","23017",2014,26851504.9930883,27
"22989","23017",2015,25483577.2045656,27
"22990","23017",2016,23770077.0007286,27
"22991","23017",2017,25696459.8462481,25
"22992","23017",2018,31036156.2783229,29
"22993","23017",2019,26314159.6630063,25
"22994","23017",2020,26345842.4796686,27
"22995","23017",2021,21939293.0952648,26
"22996","23019",1994,35217034.5376519,53
"22997","23019",1999,57290621.9672165,31
"22998","23019",2000,56146576.5062194,35
"22999","23019",2001,63735462.2478175,33
"23000","23019",2002,62581077.4666185,31
"23001","23019",2003,63452032.9429451,30
"23002","23019",2004,54769108.1520631,33
"23003","23019",2005,54026583.0429158,32
"23004","23019",2006,55622270.6038936,33
"23005","23019",2007,57743672.1254944,34
"23006","23019",2008,61446346.8639395,30
"23007","23019",2009,57231403.8912101,31
"23008","23019",2010,57090082.4410816,34
"23009","23019",2011,64097599.8573837,32
"23010","23019",2012,51638094.2031699,31
"23011","23019",2013,58399972.7510796,33
"23012","23019",2014,55929380.783111,30
"23013","23019",2015,59070806.6640051,29
"23014","23019",2016,55724693.2282668,33
"23015","23019",2017,59971277.8920065,33
"23016","23019",2018,53420098.4352932,31
"23017","23019",2019,58667548.2539014,33
"23018","23019",2020,58169644.8962912,31
"23019","23019",2021,52282799.2492385,33
"23020","23021",1994,23253822.9813021,6
"23021","23021",1995,43955105.632238,38
"23022","23021",1999,84162487.4327316,29
"23023","23021",2000,76964595.3297883,28
"23024","23021",2001,86588752.5639346,29
"23025","23021",2002,97836534.6382695,31
"23026","23021",2003,78701696.9091132,28
"23027","23021",2004,84328932.4265483,29
"23028","23021",2005,71567570.9849328,29
"23029","23021",2006,83850999.3465431,30
"23030","23021",2007,90643733.9736405,32
"23031","23021",2008,75711483.4352453,31
"23032","23021",2009,90347844.4987063,28
"23033","23021",2010,76341577.4037584,29
"23034","23021",2011,87716716.3182094,32
"23035","23021",2012,94539655.8097566,31
"23036","23021",2013,76645892.1746829,27
"23037","23021",2014,84511452.1949872,30
"23038","23021",2015,75810246.336152,29
"23039","23021",2016,81198280.7509476,30
"23040","23021",2017,88605384.2652106,33
"23041","23021",2018,78945689.4756481,27
"23042","23021",2019,81421749.5732404,31
"23043","23021",2020,74715337.0701365,27
"23044","23021",2021,76723140.5121556,29
"23045","23023",1995,3414595.76823404,25
"23046","23023",1996,5940636.32021158,9
"23047","23023",1999,4780815.54731966,20
"23048","23023",2000,2318123.87659416,17
"23049","23023",2001,4221694.73967125,15
"23050","23023",2002,7037936.56449759,12
"23051","23023",2003,2501757.81247636,13
"23052","23023",2004,3851762.13360334,21
"23053","23023",2005,3379200.51841911,15
"23054","23023",2006,2906203.70622964,15
"23055","23023",2007,6241729.22979435,13
"23056","23023",2008,1865198.1375801,14
"23057","23023",2009,3163477.257944,21
"23058","23023",2010,2849743.20432301,17
"23059","23023",2011,4504841.6851577,15
"23060","23023",2012,4249930.99241375,15
"23061","23023",2013,2061228.84923869,10
"23062","23023",2014,3299055.23448678,19
"23063","23023",2015,3501375.96597436,14
"23064","23023",2016,3827824.05154998,15
"23065","23023",2017,3396784.22462665,12
"23066","23023",2018,2607843.60319717,13
"23067","23023",2019,2879275.40410833,18
"23068","23023",2020,2225179.59845734,14
"23069","23023",2021,2545915.79661693,13
"23070","23025",1995,38889553.7503466,49
"23071","23025",1996,16530236.3264813,8
"23072","23025",1999,69002115.4097579,35
"23073","23025",2000,67299955.3991881,33
"23074","23025",2001,71714414.7202513,33
"23075","23025",2002,76642429.4862544,33
"23076","23025",2003,70890563.1111891,31
"23077","23025",2004,68384986.5789579,34
"23078","23025",2005,64950209.3493672,32
"23079","23025",2006,63311961.5640789,33
"23080","23025",2007,70106318.503219,31
"23081","23025",2008,66634699.3345425,31
"23082","23025",2009,69656547.9583432,33
"23083","23025",2010,64446312.0648973,31
"23084","23025",2011,61245279.3075508,32
"23085","23025",2012,70478531.7957149,32
"23086","23025",2013,71992241.7654145,31
"23087","23025",2014,67960592.4826764,31
"23088","23025",2015,68758617.678175,31
"23089","23025",2016,63517334.3321993,32
"23090","23025",2017,68506580.2741473,33
"23091","23025",2018,71861050.2969402,33
"23092","23025",2019,69695625.7560005,31
"23093","23025",2020,70793011.759937,31
"23094","23025",2021,61427495.082023,32
"23095","23027",1995,9066135.650249,32
"23096","23027",1996,4846785.46770711,11
"23097","23027",1999,9277954.74429657,24
"23098","23027",2000,13611403.0675489,26
"23099","23027",2001,11140389.9780107,25
"23100","23027",2002,10865958.532742,28
"23101","23027",2003,16055453.0226082,27
"23102","23027",2004,7684527.67511733,25
"23103","23027",2005,13850653.7229167,25
"23104","23027",2006,11293973.8168345,25
"23105","23027",2007,11505076.7668594,28
"23106","23027",2008,13076265.4784999,26
"23107","23027",2009,8921677.92949974,24
"23108","23027",2010,10438630.9470296,23
"23109","23027",2011,14764379.6346498,26
"23110","23027",2012,8063290.16645513,28
